balance_assets_accounts_receivables,balance_assets_cash_deposits,balance_assets_inventories,balance_assets_investments,balance_assets_land_building,balance_assets_other_assets,balance_assets_other_tangible,balance_assets_total,balance_funds_endowment,balance_funds_liabilities_total,balance_funds_restricted,balance_funds_total,balance_funds_unrestricted,balance_liabilities_current,balance_liabilities_non_current,balance_liabilities_total,capital_in_nature,expenses_charitable_local,expenses_charitable_overseas,expenses_charitable_total,expenses_fund_raising,expenses_others_total,expenses_total,financial_period,financial_status,name,other_info_donation_other_charities,other_info_fund_raising_efficiency_ratio,other_info_no_of_employees,other_info_total_employee_costs,other_info_total_related_party_transactions,primary_sector,receipts_donation_cash_non_tax_deductible,receipts_donation_cash_tax_deductible,receipts_donation_cash_total,receipts_donation_kind_non_tax_deductible,receipts_donation_kind_tax_deductible,receipts_donation_kind_total,receipts_government_grants,receipts_investment_income,receipts_others_income,receipts_programme_fees,receipts_total,sub_sector,uen
"12,752","620,600",0,0,0,0,"34,895","668,247",0,"668,247",0,"633,040","633,040","27,823","7,384","35,207",0,"276,499",0,"276,499","105,738","84,305","466,542",Apr 2014 - Mar 2015,Received,Disabled People's Association,0,27.90,6,"258,114",0,Social and Welfare,"57,142","365,881","423,023",0,0,0,"17,693",0,"3,963","3,805","448,484",Disability (Adult),S86SS0002F
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"18,976","2,134,862",0,"1,038,283",0,"153,173","214,059","3,559,353",0,"3,559,353","605,044","3,335,310","2,730,266","224,043",0,"224,043",0,"2,292,439",0,"2,292,439","192,750","59,812","2,545,001",Jul 2016 - Jun 2017,Received,Down Syndrome Association (Singapore),0,14,27,"1,288,974",0,Social and Welfare,"20,613","185,073","205,686",0,0,0,"594,841","26,487","1,462,834","218,805","2,508,653",Disability (Adult),S96SS0170K
0,"2,099,614",0,"1,011,796","390,045",0,"277,612","3,779,067","11,796","3,779,067","899,990","3,620,053","2,708,267","159,014",0,"159,014","162,589","2,033,948",0,"2,033,948","219,030","81,917","2,334,895",Jul 2015 - Jun 2016,Received,Down Syndrome Association (Singapore),0,0.3,24,"1,100,298",0,Social and Welfare,"118,709","182,480","301,189",0,0,0,"735,749",0,"982,363","210,898","2,230,199",Disability (Adult),S96SS0170K
0,"2,599,761",0,0,"569,630",0,"225,146","3,394,537",0,"3,394,537","259,567","2,983,521","2,723,954","411,016",0,"411,016","259,567","1,911,646",0,"1,911,646","185,459","70,078","2,167,183",Jul 2014 - Jun 2015,Received,Down Syndrome Association (Singapore),0,18.23,23,"1,098,753",0,Social and Welfare,"178,375","1,342,608","1,520,983",0,0,0,"566,560",0,"48,892","168,455","2,304,890",Disability (Adult),S96SS0170K
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,540,878",Jul 2016 - Jun 2017,Received,EQUAL-ARK SINGAPORE LTD.,-,-,-,-,-,Social and Welfare,-,-,-,-,-,-,-,-,-,-,"1,712,605",Disability (Adult),201536378N
"913,765","966,588",0,0,"1,502,761",0,"29,433","3,412,547",0,"3,412,547","1,691,133","2,265,652","574,519","350,271","796,624","1,146,895",0,"1,176,475",0,"1,176,475","1,189","363,214","1,039,856",Jul 2015 - Jun 2016,Late,EQUAL-ARK SINGAPORE LTD.,0,5,13,"816,132",0,Social and Welfare,"209,888","62,087","271,975",0,0,0,"1,110,427",0,"229,050","101,153","1,621,361",Disability (Adult),201536378N
"1,660,678","131,368",0,0,"1,754,502",0,0,"3,546,548",0,"3,546,548","914,506","3,008,431","2,093,925","538,117",0,"538,117","84,746","852,198",0,"852,198","64,249","123,409",0,0,0,EQUAL-ARK SINGAPORE LTD.,0,16.81,20,"613,639","68,668",Social and Welfare,"411,705","254,437","666,142",0,0,0,"906,254",0,690,"48,275",0,Disability (Adult),201536378N
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"24,444","415,085","9,568",0,0,0,"10,133","459,230",0,"459,230",0,"293,715","293,715","164,559",956,"165,515","75,875","133,898",0,"133,898","36,622","236,022","406,542",Dec 2015 - Nov 2016,Received,GUIDE DOGS SINGAPORE LTD.,0,25.21,8,"169,734",0,Social and Welfare,"107,149","222,001","329,150",0,0,0,"75,875",0,"114,588",0,"519,613",Disability (Adult),200302260G
"6,535","219,464","15,469",0,0,0,"2,829","244,297",0,"244,297","23,902","216,062","192,160","28,235",0,"28,235",0,"5,882",0,"5,882","34,725","198,013","238,620",Dec 2014 - Nov 2015,Received,GUIDE DOGS SINGAPORE LTD.,0,22.59,6,"120,282",0,Social and Welfare,"103,086","49,178","152,264",0,0,0,"32,815",0,"173,418",0,"358,497",Disability (Adult),200302260G
"5,513","160,406","5,660",0,0,0,"2,776","174,355",0,"174,355","66,774","164,066","97,292","10,289",0,"10,289",0,0,0,0,"5,238","259,373","264,611",Dec 2013 - Nov 2014,Late,GUIDE DOGS SINGAPORE LTD.,"53,041",10.71,3,"147,411",0,Social and Welfare,"39,673","260,255","299,928",0,0,0,0,0,"3,046",0,"302,974",Disability (Adult),200302260G
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,128,762","8,102,841","27,552",0,"3,987,964","268,653",0,"14,515,772",0,"14,515,772","5,435,412","12,497,600","7,062,188","763,583","1,254,589","2,018,172",0,"7,386,774",0,"7,386,774","212,267",0,"7,599,041",Apr 2016 - Mar 2017,Received,Handicaps Welfare Association,0,25,84,"3,296,300",0,Social and Welfare,"10,592","289,257","299,849",0,0,0,"2,187,411",0,"3,252,477","2,195,902","7,935,639",Disability (Adult),S69SS0057J
"482,372","8,457,875","17,758",0,0,"244,233","4,005,850","13,208,088",0,"13,208,088","4,530,919","11,251,225","6,720,306","705,225","1,251,638","1,956,863",0,"5,752,816",0,"5,752,816","216,486",0,"5,969,302",Apr 2015 - Mar 2016,Received,Handicaps Welfare Association,0,8,83,"2,480,320",0,Social and Welfare,"72,676","907,687","980,363",0,0,0,"1,321,525",0,"2,961,322","1,616,887","6,880,097",Disability (Adult),S69SS0057J
"131,695","8,224,374","21,309",0,0,"440,411","754,524","9,572,313",0,"9,572,313","2,572,054","8,860,223","6,288,169","712,090",0,"712,090","235,676","3,940,213",0,"3,940,213","175,397","116,145","4,231,755",Apr 2014 - Mar 2015,Received,Handicaps Welfare Association,0,10.88,73,"2,383,998","30,000",Social and Welfare,"49,709","2,182,792","2,232,501",0,0,0,"1,011,394",0,"905,643","969,442","5,118,980",Disability (Adult),S69SS0057J
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,&nbsp;,Apr 2015 - Mar 2016,Late,LEE KIM TAH FOUNDATION,*,*,*,*,*,Social and Welfare,*,*,*,*,*,*,*,*,*,*,&nbsp;,Disability (Adult),197902917W
*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,&nbsp;,Apr 2016 - Mar 2017,Received,LEE KIM TAH FOUNDATION,*,*,*,*,*,Social and Welfare,*,*,*,*,*,*,*,*,*,*,&nbsp;,Disability (Adult),197902917W
*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,&nbsp;,Apr 2014 - Mar 2015,Late,LEE KIM TAH FOUNDATION,*,*,*,*,*,Social and Welfare,*,*,*,*,*,*,*,*,*,*,&nbsp;,Disability (Adult),197902917W
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,MAMRE OAKS LIMITED,-,-,-,-,-,Social and Welfare,-,-,-,-,-,-,-,-,-,-,0,Disability (Adult),201526053M
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"322,841",Jul 2016 - Sep 2017,Late,MAMRE OAKS LIMITED,-,-,-,-,-,Social and Welfare,-,-,-,-,-,-,-,-,-,-,"384,472",Disability (Adult),201526053M
0,"174,895",0,0,0,"5,463","3,201","183,559",0,"183,559",0,"133,299","133,299","50,260",0,"50,260",0,"321,941",0,"321,941",900,0,0,0,0,MAMRE OAKS LIMITED,0,13.1,6,"254,354",0,Social and Welfare,"354,647","6,240","360,887",0,0,0,0,0,"9,775","13,810",0,Disability (Adult),201526053M
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1,021,604","12,640,872","5,466","1,782,166","11,391,931",0,"2,255,484","29,097,523",0,"29,097,523","9,687,656","27,000,433","17,312,777","2,097,090",0,"2,097,090","902,667","11,251,889",0,"11,251,889","230,805","1,754,378","13,237,072",Apr 2015 - Mar 2016,Received,Metta Welfare Association,0,0.29,188,"7,542,448","403,375",Social and Welfare,"392,366","888,390","1,280,756",0,0,0,"9,649,754","142,266","3,532,007","988,552","15,593,335",Disability (Adult),S94SS0081K
"716,132","16,149,719","4,867","1,267,848","11,081,479",0,"2,176,034","31,396,079",0,"31,396,079","11,831,960","29,112,162","17,280,202","2,283,917",0,"2,283,917",0,"10,959,227","21,447","10,980,674","241,649","1,980,173","13,202,496",Apr 2016 - Mar 2017,Received,Metta Welfare Association,0,0.26,177,"7,595,613","583,993",Social and Welfare,"362,734","811,403","1,174,137",0,0,0,"10,194,802","151,357","983,703","2,810,226","15,314,225",Disability (Adult),S94SS0081K
"1,031,804","9,999,628","6,196","1,785,107","11,499,355",0,"1,981,937","26,304,027",0,"26,304,027","593,741","24,644,170","24,050,429","1,659,857",0,"1,659,857","73,578","665,155",0,"665,155","324,706","11,522,283","12,512,144",Apr 2014 - Mar 2015,Received,Metta Welfare Association,0,18.50,192,"7,119,929","362,265",Social and Welfare,"581,933","1,172,616","1,754,549",0,0,0,"7,703,369","99,407","3,601,980","953,200","14,112,505",Disability (Adult),S94SS0081K
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"340,305","43,306,322",0,"13,944,382","33,862,287","3,119,364","4,447,240","99,019,900","36,349,065","99,019,900","42,179,459","95,246,036","16,717,512","3,771,853","2,011","3,773,864",0,"35,026,684",0,"35,026,684",0,"9,334,130","44,360,814",Apr 2015 - Mar 2016,Received,Movement for the Intellectually Disabled of Singapore (MINDS),0,0,0,"32,894,414",0,Social and Welfare,"741,826","733,950","1,475,776",0,0,0,"49,302,604","755,245","2,563,914","796,403","54,893,942",Disability (Adult),S62SS0075C
"151,865","50,565,674",0,"10,577,366","32,011,586","4,152,488","2,543,370","100,002,349","33,880,595","100,002,349","45,310,738","95,440,416","16,249,083","4,561,073",860,"4,561,933",0,"37,690,796","73,731","37,764,527",0,"10,192,095","47,956,622",Apr 2016 - Mar 2017,Received,Movement for the Intellectually Disabled of Singapore (MINDS),0,0,667,"34,306,129",0,Social and Welfare,"823,409","810,277","1,633,686",0,0,0,"45,838,663","845,005","2,681,919","1,058,941","52,058,214",Disability (Adult),S62SS0075C
"344,876","32,901,986",0,"15,008,378","35,732,533","2,045,074","1,678,723","87,711,570","36,600,909","87,711,570","33,116,766","84,964,752","15,247,077","2,743,655","3,163","2,746,818",0,"33,266,117",0,"33,266,117",0,"8,540,216","41,806,333",Apr 2014 - Mar 2015,Received,Movement for the Intellectually Disabled of Singapore (MINDS),0,0,621,"31,290,063",0,Social and Welfare,"1,766,322","1,083,323","2,849,645",0,0,0,"42,123,250","599,669","2,863,378","648,833","49,084,775",Disability (Adult),S62SS0075C
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"26,654","3,846,906","3,947",0,"488,401",0,"111,857","4,477,765",0,"4,477,765","831,953","4,388,196","3,556,243","89,569",0,"89,569","1,232,147","1,201,609",0,"1,201,609","76,482",0,"1,278,091",Jul 2015 - Jun 2016,Received,Riding for the Disabled Association of Singapore,0,16.23,13,"564,362",0,Social and Welfare,"146,503","753,632","900,135",0,0,0,"1,232,147",0,"61,052",0,"2,193,334",Disability (Adult),S82SS0081H
"24,568","4,409,744","3,041",0,"489,976",0,"148,694","5,076,023",0,"5,076,023","1,156,277","5,017,761","3,861,484","58,262",0,"58,262","935,819","1,419,271",0,"1,419,271","162,653",0,"1,581,924",Jul 2016 - Jun 2017,Received,Riding for the Disabled Association of Singapore,0,28.72,13,"643,728",0,Social and Welfare,"346,508","840,250","1,186,758",0,0,0,"935,819",0,"88,912",0,"2,211,489",Disability (Adult),S82SS0081H
"87,351","3,056,250","2,148",0,"363,086",0,"48,323","3,557,158",0,"3,557,158","142,326","3,472,953","3,330,627","84,205",0,"84,205",0,"1,091,554",0,"1,091,554","137,670",0,"1,229,224",Jul 2014 - Jun 2015,Received,Riding for the Disabled Association of Singapore,0,19.8,12,"541,309",0,Social and Welfare,"226,576","816,521","1,043,097",0,0,0,"448,594",0,"46,562",0,"1,538,253",Disability (Adult),S82SS0081H
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13,611","2,767,241",0,0,0,0,0,"2,780,852",0,"2,780,852","950,000","2,779,073","1,829,073","1,779",0,"1,779",0,0,0,0,0,"46,972","46,972",Apr 2015 - Mar 2016,Received,SAF CARE FUND,0,100,1,0,0,Social and Welfare,"102,414","13,445","115,859",0,0,0,"115,859","13,611",0,0,"245,329",Disability (Adult),201323131D
"87,561","3,159,733",0,0,0,0,0,"3,247,294",0,"3,247,294","950,000","3,245,794","2,295,794","1,500",0,"1,500",0,0,0,0,0,"41,016","41,016",Apr 2016 - Mar 2017,Received,SAF CARE FUND,0,100,1,0,0,Social and Welfare,"168,340","69,500","237,840",0,0,0,"237,840","32,057",0,0,"507,737",Disability (Adult),201323131D
0,"2,581,916",0,0,0,0,0,"2,581,916",0,"2,581,916","950,000","2,580,716","1,630,716","1,200",0,"1,200",0,0,0,0,0,"1,566","1,566",Apr 2014 - Mar 2015,Received,SAF CARE FUND,0,100,1,0,0,Social and Welfare,"120,910","36,093","157,003",0,0,0,"157,003",0,0,0,"314,006",Disability (Adult),201323131D
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"391,425","5,960,513","19,632",0,0,0,"83,226","6,454,796",0,"6,454,796","3,403,890","6,298,470","2,894,580","156,326",0,"156,326",0,"512,719",0,"512,719","12,834","2,839,977","3,365,530",Apr 2015 - Mar 2016,Late,"SINGAPORE ASSOCIATION FOR THE DEAF, THE",0,4,40,"2,203,282","60,000",Social and Welfare,"335,924","504,068","839,992",0,0,0,"2,287,113","42,505","937,467","162,805","4,269,882",Disability (Adult),S62SS0061C
"370,922","5,623,332","16,967",0,0,0,"159,633","6,170,854",0,"6,170,854","3,412,161","6,071,927","2,659,766","98,927",0,"98,927",0,"736,563",0,"736,563","11,233","2,885,083","3,632,879",Apr 2016 - Mar 2017,Late,"SINGAPORE ASSOCIATION FOR THE DEAF, THE",0,7,34,"2,234,100","5,200",Social and Welfare,"191,079","345,480","536,559",0,0,0,"1,987,583","35,801","669,046","177,347","3,406,336",Disability (Adult),S62SS0061C
0,"5,011,580",0,0,0,"319,994","96,771","5,428,345",0,"5,428,345","1,844,516","5,394,118","3,549,602","34,227",0,"34,227",0,"313,229",0,"313,229","26,160","2,535,875","2,875,264",Apr 2014 - Mar 2015,Late,"SINGAPORE ASSOCIATION FOR THE DEAF, THE",0,0.07,38,"1,873,577","1,183,448",Social and Welfare,"919,559","696,178","1,615,737",0,0,0,"1,803,081","29,186","623,917","94,217","4,166,138",Disability (Adult),S62SS0061C
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"215,720","8,075,534","53,705","1,000","279,486","21,332",0,"8,646,777",0,"8,646,777","902,025","8,410,738","7,508,713","236,039",0,"236,039",0,"2,617,098",0,"2,617,098","73,908","466,650","3,157,656",Apr 2015 - Mar 2016,Received,Singapore Association of the Visually Handicapped,0,13,49,"2,056,612",0,Social and Welfare,"535,639","895,333","1,430,972",0,0,0,"1,461,921","69,735","981,916","5,785","3,950,329",Disability (Adult),S61SS0119J
"1,069,638","8,067,274","92,612","1,000","315,550","25,947",0,"9,572,021",0,"9,572,021","1,128,442","9,378,514","8,250,072","193,507",0,"193,507",-,"2,938,848",0,"2,938,848","91,216","532,103","3,562,167",Apr 2016 - Mar 2017,Received,Singapore Association of the Visually Handicapped,0,14.87,52,"2,233,005",0,Social and Welfare,"623,010","1,251,643","1,874,653",0,0,0,"1,582,048","83,515","984,202","5,525","4,529,943",Disability (Adult),S61SS0119J
"349,056","7,247,769","41,782","1,000","130,249",0,0,"7,769,856",0,"7,769,856",0,"7,618,065","7,618,065","151,791",0,"151,791",0,"2,850,607",0,"2,850,607","82,342","438,928","3,371,877",Apr 2014 - Mar 2015,Received,Singapore Association of the Visually Handicapped,0,5.45,44,"1,875,554",0,Social and Welfare,"698,508","1,385,537","2,084,045",0,0,0,"840,558","33,329","1,402,844","4,980","4,365,756",Disability (Adult),S61SS0119J
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,318,028","30,939,885","118,774",0,"2,689,605",0,"1,335,872","37,402,164",0,"37,402,164","2,574,641","28,972,481","26,397,840","8,429,683",0,"8,429,683",0,"19,161,003","17,339","19,178,342","97,089","1,158,137","20,433,568",Apr 2015 - Mar 2016,Received,SPD,0,2,296,"15,145,982",0,Social and Welfare,"1,361,301","2,888,191","4,249,492","145,250",0,"145,250","15,348,306","178,250","635,521","2,238,348","22,795,167",Disability (Adult),S64SS0052D
"3,283,898","31,771,385","118,020",0,"2,031,133",0,"2,572,571","39,777,007",0,"39,777,007","3,722,263","32,729,212","29,006,949","7,047,795",0,"7,047,795",0,"23,404,180",0,"23,404,180","1,044,145","1,353,093","25,801,418",Apr 2016 - Mar 2017,Received,SPD,0,17,335,"18,549,705",0,Social and Welfare,"2,310,740","3,848,369","6,159,109","128,565",0,"128,565","19,362,433","251,728","636,686","3,019,628","29,558,149",Disability (Adult),S64SS0052D
"8,016,940","23,554,012","104,860",0,"3,348,077",0,"1,346,664","36,370,553",0,"36,370,553","1,450,503","26,583,219","25,132,716","9,787,334",0,"9,787,334",0,"16,648,327",0,"16,648,327","791,751","1,114,052","18,554,130",Apr 2014 - Mar 2015,Received,SPD,0,12,245,"11,993,973",0,Social and Welfare,"2,771,239","3,679,094","6,450,333","137,367",0,"137,367","12,337,167","94,391","693,918","2,761,896","22,475,072",Disability (Adult),S64SS0052D
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10,172","1,676,044",0,0,"273,076",0,0,"1,959,292",0,"1,959,292","1,494,096","1,818,312","324,216","140,980",0,"140,980","75,376","2,831",0,"2,831","7,876","1,408,489","1,419,196",Apr 2015 - Mar 2016,Received,SUN-DAC,0,8,31,"949,139",0,Social and Welfare,"13,923","75,110","89,033",0,0,0,"1,243,637","4,656","129,117","67,360","1,533,803",Disability (Adult),S93SS0060K
"12,494","1,933,132",0,0,"271,332",0,0,"2,216,958",0,"2,216,958","1,578,058","2,018,156","440,098","198,802",0,"198,802","46,295","11,840",0,"11,840",0,"1,930,982","1,942,822",Apr 2016 - Mar 2017,Received,SUN-DAC,0,8,35,"1,330,363",0,Social and Welfare,"5,132","46,295","51,427",0,0,0,"1,920,483",0,"112,834","57,922","2,142,666",Disability (Adult),S93SS0060K
240,"1,742,627",0,0,0,"6,907","59,150","1,808,924",0,"1,808,924","1,254,760","1,681,861","427,101","127,063",0,"127,063","42,613","1,029",0,"1,029","32,999","1,105,618","1,139,646",Apr 2014 - Mar 2015,Received,SUN-DAC,0,81,27,"408,853",0,Social and Welfare,"3,625","36,918","40,543",0,0,0,"1,011,694","2,854","756,544","101,878","1,913,513",Disability (Adult),S93SS0060K
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"113,824","2,624,842",0,0,0,0,"12,140","2,750,806",0,"2,750,806","409,224","2,734,043","2,324,819","16,763",0,"16,763","409,224","736,708",0,"736,708","265,266","188,772","1,190,746",Apr 2015 - Mar 2016,Received,TABUNG AMAL AIDILFITRI TRUST FUND,0,20,3,"105,196",0,Social and Welfare,"1,178,539","266,273","1,444,812","5,000",0,"5,000","3,870",0,"40,881",0,"1,494,563",Disability (Adult),T06CC1974E
"169,233","1,376,441",0,"1,157,068",0,0,"14,925","2,717,667",0,"2,717,667","1,157,068","2,679,944","1,522,876","37,723",0,"37,723","1,157,068","1,030,045",0,"1,030,045","305,451","253,646","1,589,142",Apr 2016 - Mar 2017,Received,TABUNG AMAL AIDILFITRI TRUST FUND,"200,000",21,4,"147,144",0,Social and Welfare,"1,137,831","298,330","1,436,161",0,0,0,"6,012","24,732","51,375",0,"1,518,280",Disability (Adult),T06CC1974E
"270,667","2,163,713",0,0,0,0,"12,609","2,446,989",0,"2,446,989",0,"2,427,723","2,427,723","19,266",0,"19,266",0,"727,992",0,"727,992","269,359","170,694","1,168,045",Apr 2014 - Mar 2015,Received,TABUNG AMAL AIDILFITRI TRUST FUND,0,19,2,"93,055",0,Social and Welfare,"1,350,345","176,781","1,527,126",0,0,0,"3,428",0,"4,962",0,"1,535,516",Disability (Adult),T06CC1974E
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,"1,222,200",0,0,0,"54,489","2,080","1,278,769",0,"1,278,769",0,"633,614","633,614","645,155",0,"645,155","4,340","7,413,453",0,"7,413,453",0,"1,283,910","8,697,363",Apr 2015 - Mar 2016,Received,TEMASEK FOUNDATION CARES CLG LIMITED,"6,815,290",0,9,"1,046,105",0,Social and Welfare,0,"8,696,761","8,696,761",0,0,0,0,124,478,0,"8,697,363",Disability (Adult),200909154Z
0,"3,073,274",0,0,0,"70,498","12,011","3,155,783",0,"3,155,783","71,488","2,100,294","2,028,806","1,055,489",0,"1,055,489","26,056","5,960,530",0,"5,960,530",0,"1,595,769","7,556,299",Apr 2016 - Mar 2017,Received,TEMASEK FOUNDATION CARES CLG LIMITED,"5,810,227",0,0,0,0,Social and Welfare,"7,533,905","21,000","7,554,905",0,0,0,0,124,"1,270",0,"7,556,299",Disability (Adult),200909154Z
0,"1,566,507",0,0,0,0,"2,666","1,569,173",0,"1,569,173",0,"1,052,853","1,052,853","516,320",0,"516,320","3,644","9,960,707",0,"9,960,707",0,"1,092,103","11,052,810",Apr 2014 - Mar 2015,Received,TEMASEK FOUNDATION CARES CLG LIMITED,"6,760,242",0,6,"829,569",0,Social and Welfare,0,"11,045,503","11,045,503",0,0,0,0,124,"7,183",0,"11,052,810",Disability (Adult),200909154Z
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,THE PURPLE PARADE LTD.,-,-,-,-,-,Social and Welfare,-,-,-,-,-,-,-,-,-,-,0,Disability (Adult),201616367W
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"353,630",Apr 2016 - Mar 2017,Received,THE PURPLE PARADE LTD.,-,-,-,-,-,Social and Welfare,-,-,-,-,-,-,-,-,-,-,"464,328",Disability (Adult),201616367W
"9,220","95,361","11,031",0,0,0,0,"115,612",0,"115,612",0,"110,698","110,698","4,914",0,"4,914",0,"353,630",0,"353,630",0,0,0,0,0,THE PURPLE PARADE LTD.,"88,251",0,0,0,0,Social and Welfare,"1,115","43,851","44,966",0,0,0,"298,000",0,"121,362",0,0,Disability (Adult),201616367W
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38,507","328,929",0,0,0,0,0,"367,436",0,"367,436",0,"354,842","354,842","12,594",0,"12,594",0,"179,225",0,"179,225",124,"10,124","419,312",Jan 2015 - Dec 2015,Received,THE RED PENCIL (SINGAPORE),0,1,4,"206,996","36,194",Social and Welfare,"43,496","430,215","473,711",0,0,0,0,0,"44,135",0,"517,846",Disability (Adult),201113675E
"88,565","1,059,393",0,0,0,-,0,"1,147,958",0,"1,156,940",0,"452,082","452,082","704,858",0,"704,858",0,"314,115",0,"314,115","26,815","42,138","383,068",Jan 2016 - Dec 2016,Received,THE RED PENCIL (SINGAPORE),0,7,3,"254,622",0,Social and Welfare,"115,603","285,798","401,401",0,0,0,0,0,"53,157","25,750","480,308",Disability (Adult),201113675E
"1,320","267,116",0,0,0,0,0,"268,436",0,"268,436",0,"256,308","256,308","12,128",0,"12,128",0,"84,746",0,"84,746",0,0,"115,633",Jan 2014 - Dec 2014,Received,THE RED PENCIL (SINGAPORE),0,1,3,"24,076",0,Social and Welfare,"80,117","144,635","224,752",0,"14,000","14,000",0,0,"7,027",0,"245,779",Disability (Adult),201113675E
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,ACES CARE LIMITED,-,-,-,-,-,Social and Welfare,-,-,-,-,-,-,-,-,-,-,0,Eldercare,201608445Z
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"5,056",Apr 2016 - Mar 2017,Late,ACES CARE LIMITED,-,-,-,-,-,Social and Welfare,-,-,-,-,-,-,-,-,-,-,"5,062",Eldercare,201608445Z
0,0,0,0,0,"1,076",0,"1,076",0,"1,076",0,0,0,"1,070",6,"1,076",0,0,0,0,0,"5,056",0,0,0,ACES CARE LIMITED,0,0,0,0,0,Social and Welfare,"5,062",-,"5,062",0,-,0,0,0,0,0,0,Eldercare,201608445Z
